Language,Chapter ID,Chapter Name,Chapter Name (Local Script),Lesson ID,Lesson Number,Word,Translation,Pronunciation,Example,Example Translation,Difficulty
Urdu,urdu_ch9,Body Parts & Health,جسم کے اعضاء اور صحت,urdu_ch9_lesson_5,5,آپریشن,Operation / Surgery,operation,آپریشن ہو گیا,Operation is done,medium
Urdu,urdu_ch9,Body Parts & Health,جسم کے اعضاء اور صحت,urdu_ch9_lesson_5,5,چیک اپ,Check up,check-up,چیک اپ کروانا ہے,Have to get check up,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_1,1,تعلیم,Education,taleem,تعلیم بہت ضروری ہے,Education is very important,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_1,1,سیکھنا,To learn,seekhna,نئی چیزیں سیکھو,Learn new things,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_1,1,پڑھنا,To read / To study,parhna,کتاب پڑھو,Read the book,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_1,1,لکھنا,To write,likhna,نام لکھو,Write the name,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_1,1,سمجھنا,To understand,samajhna,سوال سمجھو,Understand the question,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_1,1,یاد کرنا,To memorize,yaad-karna,سبق یاد کرو,Memorize the lesson,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_1,1,استاد,Teacher (male),ustaad,استاد نے پڑھایا,Teacher taught,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_1,1,استانی,Teacher (female),ustaani,استانی بہت اچھی ہیں,Teacher is very nice,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_1,1,طالب علم,Student,taalib-ilm,طالب علم پڑھ رہا ہے,Student is studying,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_1,1,جماعت,Class / Grade,jamaat,پانچویں جماعت میں ہے,Is in fifth class,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_2,2,کتاب,Book,kitaab,کتاب پڑھو,Read the book,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_2,2,کاپی,Notebook / Copy,copy,کاپی میں لکھو,Write in the notebook,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_2,2,قلم,Pen,qalam,قلم سے لکھو,Write with pen,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_2,2,پنسل,Pencil,pencil,پنسل سے تصویر بناؤ,Draw picture with pencil,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_2,2,ربڑ,Eraser,rubber,ربڑ سے مٹاؤ,Erase with eraser,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_2,2,حروف,Letters / Alphabets,huroof,حروف یاد کرو,Memorize the letters,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_2,2,الفاظ,Words,alfaaz,نئے الفاظ سیکھو,Learn new words,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_2,2,جملہ,Sentence,jumla,جملہ بناؤ,Make a sentence,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_2,2,سوال,Question,sawaal,سوال پوچھو,Ask a question,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_2,2,جواب,Answer,jawaab,جواب دو,Give the answer,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_3,3,امتحان,Exam / Test,imtihaan,امتحان کل ہے,Exam is tomorrow,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_3,3,نتیجہ,Result,nateeja,نتیجہ آ گیا,Result has come,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_3,3,کامیاب,Successful / Passed,kamyaab,امتحان میں کامیاب ہو گیا,Passed the exam,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_3,3,ناکام,Failed / Unsuccessful,nakaam,ناکام نہ ہو,Don't fail,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_3,3,نمبر,Marks / Number,number,اچھے نمبر آئے,Got good marks,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_3,3,مضمون,Subject,mazmoon,کون سا مضمون پسند ہے؟,Which subject do you like?,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_3,3,ریاضی,Mathematics,riyaazi,ریاضی مشکل ہے,Mathematics is difficult,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_3,3,سائنس,Science,science,سائنس دلچسپ ہے,Science is interesting,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_3,3,تاریخ,History,tareekh,تاریخ پڑھو,Study history,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_3,3,جغرافیہ,Geography,jughraafia,جغرافیہ میں نقشے ہیں,Geography has maps,hard
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_4,4,اردو,Urdu,urdu,اردو ہماری زبان ہے,Urdu is our language,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_4,4,انگریزی,English,angrezi,انگریزی سیکھو,Learn English,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_4,4,گرائمر,Grammar,grammar,گرائمر سیکھو,Learn grammar,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_4,4,لغت,Dictionary,lughat,لغت میں دیکھو,Look in the dictionary,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_4,4,ہوم ورک,Homework,homework,ہوم ورک کر لیا؟,Did the homework?,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_4,4,سبق,Lesson,sabaq,سبق یاد کرو,Memorize the lesson,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_4,4,باب,Chapter,baab,پہلا باب پڑھو,Read the first chapter,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_4,4,صفحہ,Page,safha,صفحہ نمبر دس کھولو,Open page number ten,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_4,4,لائبریری,Library,library,لائبریری میں کتابیں ہیں,There are books in the library,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_4,4,کمپیوٹر,Computer,computer,کمپیوٹر سیکھو,Learn computer,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_5,5,انٹرنیٹ,Internet,internet,انٹرنیٹ سے سیکھو,Learn from internet,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_5,5,سرٹیفکیٹ,Certificate,certificate,سرٹیفکیٹ مل گیا,Got the certificate,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_5,5,ڈگری,Degree,degree,ڈگری لینی ہے,Have to get a degree,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_5,5,پڑھائی,Studies / Studying,parhai,پڑھائی کرو,Do your studies,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_5,5,علم,Knowledge,ilm,علم حاصل کرو,Gain knowledge,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_5,5,سمجھدار,Wise / Intelligent,samajhdar,سمجھدار بچہ,Intelligent child,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_5,5,ہوشیار,Smart / Clever,hoshiyar,بہت ہوشیار ہے,Is very smart,easy
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_5,5,محنتی,Hardworking,mehnati,محنتی طالب علم,Hardworking student,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_5,5,کاہل,Lazy,kaahil,کاہل نہ بنو,Don't be lazy,medium
Urdu,urdu_ch10,Education & Learning,تعلیم اور سیکھنا,urdu_ch10_lesson_5,5,توجہ,Attention / Focus,tawajjoh,توجہ سے سنو,Listen with attention,medium
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_1,1,السلام علیکم,Peace be upon you,assalam-o-alaikum,السلام علیکم، تسیں کیویں او؟,"Peace be upon you, how are you?",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_1,1,وعلیکم السلام,And peace be upon you too,wa-alaikum-assalam,وعلیکم السلام، میں ٹھیک آں,"And peace be upon you too, I am fine",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_1,1,صبح دی خیر,Good morning,subah-di-khair,صبح دی خیر، اج دا دن مبارک,"Good morning, have a blessed day",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_1,1,شام دی خیر,Good evening,shaam-di-khair,شام دی خیر، کیویں رہیا تواڈا دن؟,"Good evening, how was your day?",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_1,1,رات دی خیر,Good night,raat-di-khair,رات دی خیر، چنگی نیند آوے,"Good night, sleep well",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_1,1,جی آیاں نوں,Welcome,ji-aayan-nu,ساڈے گھر جی آیاں نوں,Welcome to our home,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_1,1,شکریہ,Thank you,shukriya,تواڈی مدد دا شکریہ,Thank you for your help,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_1,1,بوہت شکریہ,Thank you very much,bohat-shukriya,تواڈی محبت دا بوہت شکریہ,Thank you very much for your love,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_1,1,معاف کرنا,Excuse me / Sorry,maaf-karna,معاف کرنا، کی تسیں مدد کر سکدے او؟,"Excuse me, can you help?",medium
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_1,1,کوئی گل نئیں,No problem / It's okay,koi-gal-nahi,کوئی گل نئیں، فکر نہ کرو,"No problem, don't worry",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_2,2,مہربانی کرکے,Please,meharbani-karke,مہربانی کرکے بیٹھ جاؤ,Please sit down,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_2,2,اللہ حافظ,Goodbye (Allah protect you),allah-hafiz,اللہ حافظ، فیر ملانگے,"Goodbye, we will meet again",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_2,2,خدا حافظ,Goodbye (God protect you),khuda-hafiz,خدا حافظ، اپنا خیال رکھنا,"Goodbye, take care of yourself",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_2,2,فی امان اللہ,May Allah protect you,fi-amaan-allah,فی امان اللہ، سفر محفوظ ہووے,"May Allah protect you, have a safe journey",medium
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_2,2,تسیں کیویں او؟,How are you? (formal),tusi-kivein-o,السلام علیکم، تسیں کیویں او؟,"Peace be upon you, how are you?",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_2,2,تُوں کیویں اے؟,How are you? (informal),tu-kivein-ae,اوئے، تُوں کیویں اے؟,"Hey, how are you?",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_2,2,میں ٹھیک آں,I am fine,main-theek-aan,الحمدللہ، میں ٹھیک آں,"Thanks to Allah, I am fine",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_2,2,الحمدللہ,Praise be to Allah,alhamdulillah,الحمدللہ، سب چنگا اے,"Praise be to Allah, everything is good",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_2,2,ماشاءاللہ,As Allah willed (appreciation),masha-allah,ماشاءاللہ، بوہت سوہنا اے,"MashaAllah, it's very beautiful",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_2,2,انشاءاللہ,If Allah wills,insha-allah,انشاءاللہ، کل ملانگے,"God willing, we will meet tomorrow",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_3,3,جزاک اللہ,May Allah reward you,jazak-allah,تواڈی مدد لئی جزاک اللہ,May Allah reward you for your help,medium
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_3,3,مبارکاں,Congratulations,mubarakaan,تہانوں عید مبارکاں,Eid Mubarak to you,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_3,3,سالگرہ مبارک,Happy birthday,saalgirah-mubarak,تہانوں سالگرہ مبارک ہووے,Happy birthday to you,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_3,3,نواں سال مبارک,Happy New Year,nawan-saal-mubarak,تہانوں نواں سال مبارک,Happy New Year to you,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_3,3,عید مبارک,Eid Mubarak,eid-mubarak,تہانوں تے تواڈے ٹبر نوں عید مبارک,Eid Mubarak to you and your family,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_3,3,تواڈا ناں کی اے؟,What is your name?,tuada-naa-ki-ae,معاف کرنا، تواڈا ناں کی اے؟,"Excuse me, what is your name?",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_3,3,میرا ناں اے,My name is,mera-naa-ae,میرا ناں احمد اے,My name is Ahmad,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_3,3,تہانوں مل کے خوشی ہوئی,Nice to meet you,tuhanu-mil-ke-khushi-hoyi,تہانوں مل کے بوہت خوشی ہوئی,It was very nice to meet you,medium
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_3,3,میں پاکستانی آں,I am Pakistani,main-pakistani-aan,میں پاکستان توں آں، میں پاکستانی آں,"I am from Pakistan, I am Pakistani",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_3,3,تسیں کتھوں او؟,Where are you from?,tusi-kithon-o,معاف کرنا، تسیں کتھوں او؟,"Excuse me, where are you from?",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_4,4,ٹھیک اے,Okay / Alright,theek-ae,ٹھیک اے، میں آ رہیا واں,"Okay, I am coming",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_4,4,جی ہاں,Yes (formal),ji-haan,جی ہاں، میں سمجھ گیا,"Yes, I understood",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_4,4,جی نہیں,No (formal),ji-nahi,جی نہیں، ایہہ ٹھیک نئیں اے,"No, this is not correct",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_4,4,ہاں جی,Yes,haan-ji,ہاں جی، میں جاندا واں,"Yes, I know",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_4,4,نہیں,No,nahi,نہیں، میں نئیں جاواں گا,"No, I will not go",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_4,4,شاید,Maybe / Perhaps,shayad,شاید اوہ کل آوے,Maybe he will come tomorrow,medium
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_4,4,ضرور,Surely / Definitely,zaroor,میں ضرور آواں گا,I will definitely come,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_4,4,ہنے,Now / Right now,hune,میں ہنے آ رہیا واں,I am coming right now,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_4,4,بعد وچ,Later,baad-vich,اسیں بعد وچ گل کراں گے,We will talk later,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_4,4,اج,Today,aj,اج موسم چنگا اے,Today the weather is nice,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_5,5,کل,Tomorrow / Yesterday,kal,کل اسیں ملانگے,We will meet tomorrow,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_5,5,پرسوں,Day after tomorrow,parson,میں پرسوں واپس آواں گا,I will return day after tomorrow,medium
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_5,5,خیریت نال,Safely / In good health,khairiyat-naal,تسیں خیریت نال پہنچ گئے؟,Did you arrive safely?,medium
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_5,5,اللہ دا شکر,Thank God,allah-da-shukar,اللہ دا شکر، سب ٹھیک اے,"Thank God, everything is fine",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_5,5,دعا وچ یاد رکھنا,Remember me in your prayers,dua-vich-yaad-rakhna,مینوں دعا وچ یاد رکھنا,Remember me in your prayers,medium
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_5,5,اللہ تہانوں سلامت رکھے,May Allah keep you safe,allah-tuhanu-salamat-rakhe,اللہ تہانوں ہمیشہ سلامت رکھے,May Allah always keep you safe,medium
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_5,5,فیر ملانگے,We will meet again,fer-milange,خدا حافظ، فیر ملانگے,"Goodbye, we will meet again",easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_5,5,خوش رہو,Stay happy,khush-raho,اللہ تہانوں خوش رکھے,May Allah keep you happy,easy
Punjabi,punjabi_ch1,Greetings & Polite Expressions,سلام تے آداب,punjabi_ch1_lesson_5,5,آؤ جی,Please come (honorific),aao-ji,ساڈے گھر آؤ جی,Please come to our home,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_1,1,ابا جی,Father,abba-ji,میرے ابا جی ڈاکٹر نے,My father is a doctor,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_1,1,ابو,Dad (informal),abu,ابو گھر آ گئے,Dad came home,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_1,1,امی جی,Mother,ammi-ji,میری امی جی استانی نے,My mother is a teacher,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_1,1,ماں,Mom (informal),maa,ماں روٹی بنا رہی اے,Mom is making bread,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_1,1,بھرا,Brother,bhra,میرا بھرا انجینئر اے,My brother is an engineer,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_1,1,بھین,Sister,bhain,میری بھین ڈاکٹر اے,My sister is a doctor,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_1,1,پُتر,Son,putar,میرا پُتر سکول جاندا اے,My son goes to school,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_1,1,دھی,Daughter,dhee,میری دھی پڑھائی کر رہی اے,My daughter is studying,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_1,1,خاوند,Husband,khawind,میرا خاوند کم تے گیا اے,My husband went to work,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_1,1,ٹبر والی,Wife,tabar-wali,میری ٹبر والی گھر اے,My wife is at home,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_2,2,دادا,Paternal grandfather,dada,میرے دادا بوہت چنگے نے,My grandfather is very kind,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_2,2,دادی,Paternal grandmother,dadi,دادی کہانیاں سناندی اے,Grandmother tells stories,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_2,2,نانا,Maternal grandfather,nana,میرے نانا لہور وچ رہندے نے,My maternal grandfather lives in Lahore,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_2,2,نانی,Maternal grandmother,nani,نانی دا گھر وڈا اے,Grandmother's house is big,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_2,2,چاچا,Paternal uncle (father's brother),chacha,چاچا کراچی توں آئے نے,Uncle came from Karachi,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_2,2,چاچی,Paternal aunt (uncle's wife),chachi,چاچی بوہت چنگا کھانا بناندی اے,Aunt cooks very good food,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_2,2,تایا,Paternal uncle (elder),taya,تایا ساڈے گھر آئے,Uncle came to our home,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_2,2,تائی,Paternal aunt (elder uncle's wife),tai,تائی بوہت پیار کردی اے,Aunt loves us very much,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_2,2,پھپھا,Paternal aunt's husband,phuppha,پھپھا اسلام آباد وچ رہندے نے,Uncle lives in Islamabad,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_2,2,پھپھی,Paternal aunt (father's sister),phuphi,پھپھی سانوں تحفے دیندی اے,Aunt gives us gifts,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_3,3,مامو,Maternal uncle,mamu,مامو استاد نے,Uncle is a teacher,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_3,3,مامی,Maternal aunt (uncle's wife),mami,مامی بوہت چنگی نے,Aunt is very nice,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_3,3,خالہ,Maternal aunt (mother's sister),khala,خالہ کل آ رہی اے,Aunt is coming tomorrow,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_3,3,خالو,Maternal aunt's husband,khalu,خالو کاروبار کردے نے,Uncle does business,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_3,3,بھتیجا,Nephew (brother's son),bhatija,میرا بھتیجا پنج سال دا اے,My nephew is five years old,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_3,3,بھتیجی,Niece (brother's daughter),bhatiji,میری بھتیجی پڑھائی وچ ہوشیار اے,My niece is smart in studies,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_3,3,بھانجا,Nephew (sister's son),bhanja,میرا بھانجا کرکٹ کھیڈدا اے,My nephew plays cricket,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_3,3,بھانجی,Niece (sister's daughter),bhanji,میری بھانجی بوہت سوہنی اے,My niece is very cute,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_3,3,پوتا,Grandson (son's son),pota,میرا پوتا سکول جاندا اے,My grandson goes to school,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_3,3,پوتی,Granddaughter (son's daughter),poti,میری پوتی گانا گاندی اے,My granddaughter sings,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_4,4,دوہتا,Grandson (daughter's son),dohta,دوہتا بوہت شرارتی اے,Grandson is very naughty,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_4,4,دوہتی,Granddaughter (daughter's daughter),dohti,دوہتی تصویر بناندی اے,Granddaughter does painting,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_4,4,کزن,Cousin,cousin,میرا کزن امریکہ وچ رہندا اے,My cousin lives in America,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_4,4,سہرا,Father-in-law,sohra,میرے سہرے بوہت چنگے نے,My father-in-law is very nice,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_4,4,سس,Mother-in-law,sas,میری سس پیار کردی اے,My mother-in-law loves me,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_4,4,سالا,Brother-in-law (wife's brother),sala,میرا سالا انجینئر اے,My brother-in-law is an engineer,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_4,4,سالی,Sister-in-law (wife's sister),sali,میری سالی ڈاکٹر اے,My sister-in-law is a doctor,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_4,4,دیور,Brother-in-law (husband's younger brother),devar,دیور ہنے طالب علم اے,Brother-in-law is still a student,medium
